Year,Entity,Sector,Oil Consumption - KTOE
1990,Turkmenistan,Overall,471.3400945829751
1991,Turkmenistan,Overall,527.1362854686157
1992,Turkmenistan,Overall,507.852192605331
1993,Turkmenistan,Overall,292.2410748065348
1994,Turkmenistan,Overall,293.65984522785897
1995,Turkmenistan,Overall,269.89656921754084
1996,Turkmenistan,Overall,313.9289767841789
1997,Turkmenistan,Overall,307.20862424763544
1998,Turkmenistan,Overall,394.1659157351677
1999,Turkmenistan,Overall,430.25288048151333
2000,Turkmenistan,Overall,414.4544883920894
2001,Turkmenistan,Overall,395.7570593293207
2002,Turkmenistan,Overall,452.0840670679278
2003,Turkmenistan,Overall,515.3561908856406
2004,Turkmenistan,Overall,514.704015477214
2005,Turkmenistan,Overall,517.0170765262253
2006,Turkmenistan,Overall,503.23607910576095
2007,Turkmenistan,Overall,528.9211951848667
2008,Turkmenistan,Overall,542.7496990541703
2009,Turkmenistan,Overall,519.8617626827171
2010,Turkmenistan,Overall,574.7053310404127
2011,Turkmenistan,Overall,598.7602751504729
2012,Turkmenistan,Overall,623.9880481513328
2013,Turkmenistan,Overall,644.1927773000859
2014,Turkmenistan,Overall,674.0459157351677
2015,Turkmenistan,Overall,678.7429922613929
2016,Turkmenistan,Overall,673.8147893379191
2017,Turkmenistan,Overall,674.8715735167671
2018,Turkmenistan,Overall,680.0460447119518
2019,Turkmenistan,Overall,682.9960447119519
2020,Turkmenistan,Overall,651.2351676698195
2021,Turkmenistan,Overall,677.7931212381772
1965,USSR,Overall,17152.619088564057
1966,USSR,Overall,18368.420464316423
1967,USSR,Overall,20013.27343078246
1968,USSR,Overall,21333.757523645745
1969,USSR,Overall,22685.97592433362
1970,USSR,Overall,24973.700773860706
1971,USSR,Overall,26476.09630266552
1972,USSR,Overall,28715.916595012895
1973,USSR,Overall,30871.869303525367
1974,USSR,Overall,33913.76354256234
1975,USSR,Overall,35551.12639724849
1976,USSR,Overall,36531.56147893379
1977,USSR,Overall,37994.406706792775
1978,USSR,Overall,40319.04987102321
1979,USSR,Overall,41026.17196904557
1980,USSR,Overall,43006.893379191744
1981,USSR,Overall,43381.86586414445
1982,USSR,Overall,43065.16337059329
1983,USSR,Overall,42436.099742046434
1984,USSR,Overall,42442.218400687874
1985,Ukraine,Overall,6533.933791917454
1986,Ukraine,Overall,6556.341358555461
1987,Ukraine,Overall,6816.585554600172
1988,Ukraine,Overall,6259.725193465176
1989,Ukraine,Overall,5982.868443680138
1990,Ukraine,Overall,6636.6474634565775
1991,Ukraine,Overall,6361.970765262253
1992,Ukraine,Overall,4076.1074806534825
1993,Ukraine,Overall,2933.179277730009
1994,Ukraine,Overall,2535.5050730868443
1995,Ukraine,Overall,2629.4987102321584
1996,Ukraine,Overall,1632.1073946689596
1997,Ukraine,Overall,1888.0569217540842
1998,Ukraine,Overall,1727.2091143594153
1999,Ukraine,Overall,1301.03826311264
2000,Ukraine,Overall,1224.2291487532243
2001,Ukraine,Overall,1350.4295786758382
2002,Ukraine,Overall,1371.6098882201202
2003,Ukraine,Overall,1418.9815993121238
2004,Ukraine,Overall,1427.260275150473
2005,Ukraine,Overall,1463.7162510748065
2006,Ukraine,Overall,1501.1085124677559
2007,Ukraine,Overall,1550.9888220120379
2008,Ukraine,Overall,1486.6275150472914
2009,Ukraine,Overall,1446.0846087704215
2010,Ukraine,Overall,1390.849355116079
2011,Ukraine,Overall,1385.1719690455716
2012,Ukraine,Overall,1373.716079105761
2013,Ukraine,Overall,1302.091917454858
2014,Ukraine,Overall,1148.6423043852105
2015,Ukraine,Overall,1027.2877386070506
2016,Ukraine,Overall,1076.1952708512467
2017,Ukraine,Overall,1081.5936801375751
2018,Ukraine,Overall,1123.873860705073
2019,Ukraine,Overall,1108.9336199484092
2020,Ukraine,Overall,1047.1576096302665
2021,Ukraine,Overall,1093.3141874462597
1965,United Arab Emirates,Overall,7.347662080825452
1966,United Arab Emirates,Overall,7.842141874462597
1967,United Arab Emirates,Overall,8.42868306104901
1968,United Arab Emirates,Overall,9.412838349097163
1969,United Arab Emirates,Overall,10.459374892519348
1970,United Arab Emirates,Overall,12.17189251934652
1971,United Arab Emirates,Overall,14.363977644024075
1972,United Arab Emirates,Overall,18.874892519346517
1973,United Arab Emirates,Overall,29.45495270851247
1974,United Arab Emirates,Overall,40.80404987102321
1975,United Arab Emirates,Overall,65.98631126397248
1976,United Arab Emirates,Overall,96.94957867583834
1977,United Arab Emirates,Overall,143.3920894239037
1978,United Arab Emirates,Overall,158.23998280309544
1979,United Arab Emirates,Overall,215.39453998280308
1980,United Arab Emirates,Overall,517.5100343938091
1981,United Arab Emirates,Overall,562.174290627687
1982,United Arab Emirates,Overall,622.4934651762683
1983,United Arab Emirates,Overall,623.4116938950989
1984,United Arab Emirates,Overall,711.8812553740328
1985,United Arab Emirates,Overall,885.3269991401548
1986,United Arab Emirates,Overall,1071.020894239037
1987,United Arab Emirates,Overall,1172.6749785038694
1988,United Arab Emirates,Overall,1406.943422184007
1989,United Arab Emirates,Overall,1477.063112639725
1990,United Arab Emirates,Overall,1548.4110060189164
1991,United Arab Emirates,Overall,1911.671883061049
1992,United Arab Emirates,Overall,1925.0488392089424
1993,United Arab Emirates,Overall,1994.6720550300945
1994,United Arab Emirates,Overall,2091.587532244196
1995,United Arab Emirates,Overall,2090.872742906277
1996,United Arab Emirates,Overall,2020.424935511608
1997,United Arab Emirates,Overall,2052.5055889939813
1998,United Arab Emirates,Overall,2044.8012037833191
1999,United Arab Emirates,Overall,1995.0470335339637
2000,United Arab Emirates,Overall,1971.96388650043
2001,United Arab Emirates,Overall,1948.5900257953567
2002,United Arab Emirates,Overall,2023.2729148753224
2003,United Arab Emirates,Overall,2240.200343938091
2004,United Arab Emirates,Overall,2420.944969905417
2005,United Arab Emirates,Overall,2518.652192605331
2006,United Arab Emirates,Overall,2710.728976784179
2007,United Arab Emirates,Overall,2901.135597592433
2008,United Arab Emirates,Overall,3049.7640584694755
2009,United Arab Emirates,Overall,2979.2913155631986
2010,United Arab Emirates,Overall,3199.2373172828893
2011,United Arab Emirates,Overall,3433.696216680997
2012,United Arab Emirates,Overall,3599.7328460877043
2013,United Arab Emirates,Overall,3997.6825451418745
2014,United Arab Emirates,Overall,3985.889079965606
2015,United Arab Emirates,Overall,4260.191487532244
2016,United Arab Emirates,Overall,4666.592433361995
2017,United Arab Emirates,Overall,4621.234737747206
2018,United Arab Emirates,Overall,4589.694153052451
2019,United Arab Emirates,Overall,4475.137575236457
2020,United Arab Emirates,Overall,3859.2059329320723
2021,United Arab Emirates,Overall,4327.546345657782
1965,United Kingdom,Overall,7615.817196904558
1966,United Kingdom,Overall,8159.207480653483
1967,United Kingdom,Overall,8768.517282889079
1968,United Kingdom,Overall,9281.993121238176
1969,United Kingdom,Overall,9977.129836629407
1970,United Kingdom,Overall,10565.644024075666
1971,United Kingdom,Overall,10621.547721410147
1972,United Kingdom,Overall,11262.343078245916
1973,United Kingdom,Overall,11560.626827171109
1974,United Kingdom,Overall,10738.317282889078
1975,United Kingdom,Overall,9391.570077386072
1976,United Kingdom,Overall,9336.56233877902
1977,United Kingdom,Overall,9414.740326741186
1978,United Kingdom,Overall,9658.286328460877
1979,United Kingdom,Overall,9744.934651762684
1980,United Kingdom,Overall,8332.966122098022
1981,United Kingdom,Overall,7715.1341358555455
1982,United Kingdom,Overall,7803.947549441101
1983,United Kingdom,Overall,7504.480653482374
1984,United Kingdom,Overall,9224.78331900258
1985,United Kingdom,Overall,8015.173946689595
1986,United Kingdom,Overall,8033.489767841788
1987,United Kingdom,Overall,7812.290627687016
1988,United Kingdom,Overall,8310.42992261393
1989,United Kingdom,Overall,8495.254514187447
1990,United Kingdom,Overall,8604.652622527945
1991,United Kingdom,Overall,8564.542562338778
1992,United Kingdom,Overall,8660.218400687876
1993,United Kingdom,Overall,8703.68615649183
1994,United Kingdom,Overall,8612.781599312124
1995,United Kingdom,Overall,8512.06878761823
1996,United Kingdom,Overall,8724.003439380911
1997,United Kingdom,Overall,8473.286672398968
1998,United Kingdom,Overall,8440.008598452278
1999,United Kingdom,Overall,8322.167669819433
2000,United Kingdom,Overall,8188.603611349957
2001,United Kingdom,Overall,8128.616938950989
2002,United Kingdom,Overall,8096.011177987963
2003,United Kingdom,Overall,8193.19604471195
2004,United Kingdom,Overall,8409.693035253655
2005,United Kingdom,Overall,8708.576354256233
2006,United Kingdom,Overall,8632.126053310403
2007,United Kingdom,Overall,8354.310060189166
2008,United Kingdom,Overall,8161.176612209802
2009,United Kingdom,Overall,7756.614789337919
2010,United Kingdom,Overall,7637.039896818573
2011,United Kingdom,Overall,7508.852106620808
2012,United Kingdom,Overall,7292.185726569217
2013,United Kingdom,Overall,7170.875322441961
2014,United Kingdom,Overall,7163.053310404127
2015,United Kingdom,Overall,7363.253654342218
2016,United Kingdom,Overall,7603.197162510748
2017,United Kingdom,Overall,7615.199484092863
2018,United Kingdom,Overall,7511.251074806534
2019,United Kingdom,Overall,7317.466036113499
2020,United Kingdom,Overall,5620.046861564918
2021,United Kingdom,Overall,5961.345657781599
1965,United States,Overall,55154.57437661221
1966,United States,Overall,57878.28890799656
1967,United States,Overall,60092.8116938951
1968,United States,Overall,64126.921754084266
1969,United States,Overall,67341.6852966466
1970,United States,Overall,70302.59157351677
1971,United States,Overall,72757.3860705073
1972,United States,Overall,78417.13671539123
1973,United States,Overall,83020.25795356835
1974,United States,Overall,79720.61049011178
1975,United States,Overall,77814.60877042133
1976,United States,Overall,83659.46689595873
1977,United States,Overall,88319.28632846088
1978,United States,Overall,90295.9071367154
1979,United States,Overall,88201.49613069648
1980,United States,Overall,81285.22785898538
1981,United States,Overall,75776.05331040412
1982,United States,Overall,71801.64230438521
1983,United States,Overall,71465.82975064489
1984,United States,Overall,73717.25709372312
1985,United States,Overall,73434.54858125538
1986,United States,Overall,77004.20464316422
1987,United States,Overall,78608.36629406708
1988,United States,Overall,81864.86672398967
1989,United States,Overall,81836.03611349958
1990,United States,Overall,80025.04729148754
1991,United States,Overall,78319.08856405847
1992,United States,Overall,79943.1384350817
1993,United States,Overall,80619.475494411
1994,United States,Overall,82714.93551160791
1995,United States,Overall,82523.87790197764
1996,United States,Overall,85530.00859845227
1997,United States,Overall,86670.41272570938
1998,United States,Overall,88143.69733447979
1999,United States,Overall,90602.6913155632
2000,United States,Overall,91609.06276870164
2001,United States,Overall,91460.43852106621
2002,United States,Overall,91508.28030954428
2003,United States,Overall,92894.95270851247
2004,United States,Overall,96284.32502149613
2005,United States,Overall,96423.71453138435
2006,United States,Overall,95192.68271711092
2007,United States,Overall,94598.07394668959
2008,United States,Overall,88337.87618228719
2009,United States,Overall,83725.22785898538
2010,United States,Overall,85049.25193465175
2011,United States,Overall,83358.18572656922
2012,United States,Overall,81449.59587274291
2013,United States,Overall,82782.05503009458
2014,United States,Overall,83347.08512467756
2015,United States,Overall,85044.87532244195
2016,United States,Overall,85654.13585554599
2017,United States,Overall,86481.29836629407
2018,United States,Overall,88561.73688736027
2019,United States,Overall,88425.9071367154
2020,United States,Overall,77664.63456577816
2021,United States,Overall,84376.96474634565
1965,Upper-middle-income countries,Overall,27243.948409286328
1966,Upper-middle-income countries,Overall,29516.324161650904
1967,Upper-middle-income countries,Overall,31793.045571797076
1968,Upper-middle-income countries,Overall,34294.372312983665
1969,Upper-middle-income countries,Overall,37023.04643164231
1970,Upper-middle-income countries,Overall,40828.21410146173
1971,Upper-middle-income countries,Overall,44370.55889939811
1972,Upper-middle-income countries,Overall,48464.02407566638
1973,Upper-middle-income countries,Overall,53205.39638865004
1974,Upper-middle-income countries,Overall,57794.7652622528
1975,Upper-middle-income countries,Overall,60919.35855546002
1976,Upper-middle-income countries,Overall,64301.34995700774
1977,Upper-middle-income countries,Overall,67259.97420464316
1978,Upper-middle-income countries,Overall,71880.73946689596
1979,Upper-middle-income countries,Overall,73591.77987962167
1980,Upper-middle-income countries,Overall,75159.06276870164
1981,Upper-middle-income countries,Overall,74977.68701633706
1982,Upper-middle-income countries,Overall,74784.91831470336
1983,Upper-middle-income countries,Overall,74040.98882201205
1984,Upper-middle-income countries,Overall,74783.6543422184
1985,Upper-middle-income countries,Overall,64368.03955288048
1986,Upper-middle-income countries,Overall,66515.00687876182
1987,Upper-middle-income countries,Overall,68479.00257953568
1988,Upper-middle-income countries,Overall,69768.60705073086
1989,Upper-middle-income countries,Overall,71316.51762682718
1990,Upper-middle-income countries,Overall,72222.77730008599
1991,Upper-middle-income countries,Overall,72021.34995700774
1992,Upper-middle-income countries,Overall,72754.60877042133
1993,Upper-middle-income countries,Overall,70837.36027515048
1994,Upper-middle-income countries,Overall,69905.15649183147
1995,Upper-middle-income countries,Overall,69704.47463456578
1996,Upper-middle-income countries,Overall,70574.00687876182
1997,Upper-middle-income countries,Overall,73968.94239036973
1998,Upper-middle-income countries,Overall,73102.3301805675
1999,Upper-middle-income countries,Overall,73458.25451418744
2000,Upper-middle-income countries,Overall,76090.25795356836
2001,Upper-middle-income countries,Overall,76799.2347377472
2002,Upper-middle-income countries,Overall,78211.75408426483
2003,Upper-middle-income countries,Overall,81979.13155631987
2004,Upper-middle-income countries,Overall,88533.76612209802
2005,Upper-middle-income countries,Overall,89664.18744625968
2006,Upper-middle-income countries,Overall,93052.37317282888
2007,Upper-middle-income countries,Overall,95857.92777300086
2008,Upper-middle-income countries,Overall,97396.1478933792
2009,Upper-middle-income countries,Overall,97632.10662080825
2010,Upper-middle-income countries,Overall,105420.7652622528
2011,Upper-middle-income countries,Overall,109790.49871023216
2012,Upper-middle-income countries,Overall,114601.59071367154
2013,Upper-middle-income countries,Overall,118026.74118658641
2014,Upper-middle-income countries,Overall,120950.93723129836
2015,Upper-middle-income countries,Overall,123940.1203783319
2016,Upper-middle-income countries,Overall,126808.71883061048
2017,Upper-middle-income countries,Overall,129958.07394668959
2018,Upper-middle-income countries,Overall,133318.90799656062
2019,Upper-middle-income countries,Overall,136026.0275150473
2020,Upper-middle-income countries,Overall,129012.96646603612
2021,Upper-middle-income countries,Overall,137319.7248495271
1985,Uzbekistan,Overall,1051.4976784178848
1986,Uzbekistan,Overall,1071.7914015477213
1987,Uzbekistan,Overall,1086.6182287188306
1988,Uzbekistan,Overall,1125.3558039552881
